n,p,k,temperature,humidity,ph,rainfall,label
27.0,64.0,15.0,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
28.0,66.0,23.0,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
32.0,57.0,18.0,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans
27.0,56.0,22.0,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans
17.0,77.0,24.0,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
0.0,65.0,15.0,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
13.0,72.0,21.0,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans
34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
9.0,80.0,19.0,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
11.0,72.0,20.0,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
3.0,67.0,24.0,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans
35.0,69.0,23.0,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
3.0,77.0,25.0,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
23.0,62.0,19.0,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans
22.0,71.0,17.0,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans
31.0,79.0,25.0,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
12.0,63.0,17.0,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
27.0,56.0,20.0,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
7.0,63.0,24.0,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
24.0,67.0,22.0,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans
11.0,71.0,24.0,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans
37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
25.0,76.0,24.0,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
34.0,66.0,17.0,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans
20.0,69.0,15.0,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
37.0,65.0,16.0,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
18.0,74.0,15.0,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
37.0,56.0,25.0,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans
5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
11.0,61.0,21.0,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans
22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
12.0,61.0,19.0,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans
5.0,74.0,21.0,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans
27.0,69.0,22.0,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
31.0,75.0,18.0,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans
36.0,68.0,20.0,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans
5.0,65.0,16.0,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
32.0,79.0,15.0,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans
14.0,59.0,15.0,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans
29.0,68.0,23.0,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
32.0,68.0,19.0,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
17.0,64.0,17.0,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
13.0,69.0,19.0,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
14.0,67.0,22.0,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans
9.0,69.0,20.0,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
20.0,73.0,22.0,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans
40.0,78.0,20.0,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
27.0,72.0,23.0,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
14.0,67.0,15.0,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
30.0,63.0,16.0,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans
37.0,70.0,25.0,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
22.0,60.0,24.0,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
33.0,73.0,23.0,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas
10.0,79.0,18.0,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas
30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
40.0,70.0,20.0,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas
38.0,55.0,19.0,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas
35.0,58.0,20.0,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
33.0,58.0,24.0,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas
16.0,56.0,17.0,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas
31.0,72.0,17.0,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas
16.0,80.0,20.0,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas
27.0,72.0,17.0,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
40.0,62.0,19.0,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
18.0,58.0,16.0,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
26.0,67.0,24.0,36.97794384,37.73992903,5.642813116,161.48129630000005,pigeonpeas
16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
24.0,63.0,19.0,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
28.0,75.0,21.0,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
16.0,71.0,24.0,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas
24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
38.0,72.0,21.0,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
34.0,56.0,17.0,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
1.0,76.0,19.0,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas
6.0,69.0,19.0,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
27.0,61.0,18.0,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas
27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas
36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas
17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
26.0,72.0,22.0,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
14.0,74.0,19.0,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
39.0,60.0,15.0,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas
6.0,66.0,15.0,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas
8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas
23.0,75.0,25.0,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas
32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
36.0,67.0,25.0,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas
1.0,66.0,23.0,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
17.0,67.0,18.0,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas
5.0,55.0,18.0,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
5.0,56.0,24.0,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
37.0,77.0,17.0,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
13.0,73.0,20.0,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
25.0,64.0,20.0,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
34.0,75.0,24.0,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas
20.0,77.0,23.0,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
14.0,75.0,24.0,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas
36.0,80.0,21.0,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
7.0,77.0,18.0,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
29.0,78.0,25.0,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas
30.0,60.0,21.0,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas
3.0,60.0,19.0,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas
5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
5.0,68.0,20.0,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
37.0,73.0,21.0,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
9.0,59.0,24.0,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas
20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
0.0,70.0,21.0,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
21.0,74.0,15.0,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
13.0,67.0,18.0,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas
27.0,74.0,20.0,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas
29.0,72.0,24.0,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
22.0,62.0,16.0,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
18.0,55.0,23.0,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas
39.0,77.0,21.0,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
27.0,71.0,24.0,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
20.0,67.0,19.0,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
7.0,74.0,17.0,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
35.0,71.0,17.0,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas
11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
20.0,60.0,22.0,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
10.0,71.0,18.0,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas
33.0,61.0,24.0,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas
19.0,55.0,20.0,27.43329405,87.80507732,7.18530147,54.73367631,mungbean
8.0,54.0,20.0,28.3340432,80.77275974,7.034214276,38.7976407,mungbean
36.0,55.0,20.0,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean
10.0,56.0,16.0,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean
22.0,56.0,17.0,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
9.0,57.0,24.0,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean
34.0,59.0,23.0,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
31.0,51.0,25.0,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean
0.0,49.0,18.0,29.68361658,87.93598094,6.990095452,41.82490236,mungbean
21.0,39.0,20.0,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean
28.0,35.0,22.0,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
17.0,52.0,17.0,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
24.0,42.0,23.0,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
28.0,46.0,16.0,29.008124,84.96089355,6.664187809,45.91011391,mungbean
21.0,38.0,21.0,29.75538903,86.45193297,6.637677489,37.54602719,mungbean
34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
19.0,53.0,22.0,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean
31.0,58.0,15.0,27.11026483,84.96771717,7.121571293,51.52617423,mungbean
19.0,35.0,24.0,27.11030369,83.64274107,6.883308033,49.11964582,mungbean
24.0,53.0,17.0,28.95451232,89.07866095,6.421271178,57.65901369,mungbean
13.0,47.0,20.0,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
31.0,53.0,16.0,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
28.0,45.0,23.0,29.65021184,80.29868321,6.489259136,56.76278363,mungbean
31.0,37.0,21.0,27.23924995,86.404241,6.713410626,37.31236904,mungbean
33.0,60.0,15.0,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
34.0,45.0,21.0,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
33.0,57.0,17.0,27.89636126,88.71782287,6.78415271,57.79863368,mungbean
32.0,57.0,22.0,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean
23.0,59.0,25.0,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean
35.0,41.0,18.0,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean
6.0,48.0,24.0,28.6362812,84.61431076,6.790736339,48.48319335,mungbean
29.0,36.0,25.0,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean
4.0,36.0,22.0,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean
10.0,59.0,22.0,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean
14.0,48.0,21.0,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
8.0,50.0,21.0,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean
20.0,40.0,15.0,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean
36.0,43.0,22.0,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean
14.0,57.0,15.0,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
11.0,60.0,23.0,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean
10.0,59.0,15.0,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
7.0,60.0,25.0,28.2753171,82.76020821,6.397636709,56.04995423,mungbean
2.0,47.0,15.0,29.86860065,85.99127934,6.401455706,58.41394143,mungbean
20.0,45.0,22.0,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
2.0,39.0,15.0,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
27.0,40.0,24.0,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
35.0,48.0,15.0,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean
4.0,59.0,25.0,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
1.0,48.0,24.0,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
36.0,43.0,21.0,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
11.0,46.0,24.0,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
34.0,47.0,19.0,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean
21.0,44.0,18.0,27.06909959,86.89934108,7.12851089,50.46746116,mungbean
17.0,58.0,20.0,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
25.0,40.0,21.0,27.73329078,81.13903037,6.248900919,44.17580911,mungbean
2.0,38.0,18.0,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean
9.0,48.0,20.0,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean
37.0,49.0,25.0,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean
36.0,38.0,15.0,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean
40.0,58.0,15.0,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean
30.0,44.0,16.0,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean
1.0,59.0,23.0,27.46852989,87.17649,7.184398832,43.78420984,mungbean
9.0,48.0,22.0,27.77076285,87.09979549,6.402926221,49.50812624,mungbean
14.0,41.0,17.0,29.12939524,88.48312598,7.085982325,36.45012824,mungbean
35.0,52.0,19.0,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
31.0,48.0,17.0,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
4.0,41.0,20.0,28.14720892,83.8001509,6.647965508,37.44800463,mungbean
30.0,37.0,25.0,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
9.0,35.0,20.0,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
20.0,41.0,20.0,29.27308605,89.4875022,7.073048264,50.9246554,mungbean
37.0,50.0,23.0,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
34.0,35.0,21.0,28.44524991,82.67639542,6.684381357,58.18713162,mungbean
14.0,37.0,15.0,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
5.0,45.0,21.0,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean
22.0,37.0,20.0,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean
40.0,51.0,17.0,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean
27.0,56.0,20.0,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
31.0,40.0,22.0,29.40889385,86.16063492,6.365513634,53.35486977,mungbean
38.0,36.0,21.0,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean
6.0,37.0,17.0,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean
6.0,47.0,18.0,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean
24.0,44.0,17.0,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean
25.0,59.0,19.0,29.06631494,83.6869203,6.626629798,43.95183726,mungbean
32.0,56.0,21.0,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
8.0,45.0,18.0,27.93034941,85.42058715,7.011030515,43.25095608,mungbean
19.0,39.0,17.0,29.2808618,81.8009244,6.890156495,44.47427436,mungbean
39.0,37.0,15.0,28.9973145,83.78911515,6.821747052,59.84499208,mungbean
33.0,37.0,19.0,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
26.0,54.0,17.0,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
21.0,51.0,15.0,29.36488409,89.1886954,6.679127482,48.30159325,mungbean
22.0,54.0,20.0,28.56149805,83.63802195,6.689825155,41.013132,mungbean
29.0,45.0,16.0,28.43683487,87.91332682,6.583381939,43.12063289,mungbean
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
10.0,37.0,22.0,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean
4.0,44.0,19.0,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
23.0,45.0,23.0,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
25.0,48.0,21.0,28.438097,83.48991368,6.267684328,52.55469976,mungbean
56.0,79.0,15.0,29.48439992,63.19915325,7.454532137,71.89090748,blackgram
25.0,62.0,21.0,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
42.0,61.0,22.0,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
42.0,73.0,25.0,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
44.0,58.0,18.0,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram
50.0,55.0,16.0,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
35.0,72.0,21.0,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
30.0,64.0,20.0,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
27.0,64.0,21.0,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram
50.0,74.0,17.0,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
39.0,73.0,24.0,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
57.0,67.0,25.0,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
52.0,63.0,19.0,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
